04/00528,So we can move the fuck out of the way  when a fridge come out of nowhere.,,,,,,,
04/00529,How are them ribs?  You know how they are.,,,,,,,
04/00530,You know I like to hear it.  Perfection Freddy.,,,,,,,
04/00531,Perfection.,,,,,,,
04/00532,You go on ahead Frank.  Thank you Freddy.,,,,,,,
04/00533,Well this is a surprise.,,,,,,,
04/00534,You usually text.  Where are you?,,,,,,,
04/00535,On the other side of the tracks  trying to find the meaning of life.,Upper lid raiser,Nan,work,neutral,powerful,neutral,2
04/00536,Find anything for me?,Nan,Nan,work,neutral,powerful,surprise,1
04/00537,You mean anything newsworthy?,Nan,Lower lip depressor &Lips Part,work,neutral,weak,surprise,1
04/00538,I actually didnt call to badger you.,Nan,Nan,work,neutral,weak,neutral,2
04/00539,Yes you did but thats part ofyour charm.,Nan,Nan,work,neutral,weak,neutral,2
04/00540,o. I wanted to tell you that,Upper lid raiser,Lip stretcher &Lips Part,work,neutral,powerful,neutral,2
04/00541,Ive been promoted  to White House correspondent.,,,,,,,
04/00542,Ill have to travel with the press corps  be at briefings,,,,,,,
04/00543,but I can work around all that.,,,,,,,
04/00544,If you need me. It wont change anything.,Upper lid raiser,Lip stretcher &Lips Part,work,neutral,powerful,neutral,1
04/00545,On the contrary. This changes everything.,Upper lid raiser,Lower lip depressor &Lips Part,work,negative,weak,neutral,2
04/00546,o. I can be flexible.,Upper lid raiser,Nan,work,positive,powerful,neutral,2
04/00547,Im not interested in someone whos flexible  Im interested in someone whos available.,Outer brow raiser,Nan,work,negative,weak,sad,2
04/00548,So you think I should turn it down?,Upper lid raiser,Nan,work,neutral,weak,surprise,1
04/00549,Thats entirely up to you.,Nan,Nan,work,neutral,weak,neutral,1
04/00550,Well I mean its not official yet.,Upper lid raiser,Lip stretcher &Lips Part,work,neutral,powerful,neutral,1
04/00551,I could...  Look Ive got to go,,,,,,,
04/00552,but call me you know if you  find yourself available again.,,,,,,,
04/00553,You see Freddy believes that  if a fridge falls off a minivan,,,,,,,
04/00554,you better swerve out of its way.,,,,,,,
04/00555,I believe its the fridges  job to swerve out of mine.,,,,,,,
04/00556,Hey Janine...,,,,,,,
04/00557,Keep walking Zoe.  I really dont want to talk to you right now.,,,,,,,
04/00558,Its not like I asked him for it.  He just called me into his office and...,,,,,,,
04/00559,Please. Youve been gunning for my job,,,,,,,
04/00560,since the day you bounced in here  with a lollipop in your mouth.,,,,,,,
04/00561,Congratulations.,,,,,,,
04/00562,Ill send you a bottle of champagne  from the Middle West,,,,,,,
04/00563,wherever the fuck that is.,,,,,,,
04/00564,Im gonna turn it down.  You dont have to leave.,,,,,,,
04/00565,Are you trying to rub this in or something?,,,,,,,
04/00566,Please believe me.  You should be in the White House.,,,,,,,
04/00567,I dont want it. I never did.,,,,,,,
04/00568,I was hoping we could go see Tom together.,Nan,Nan,work,neutral,weak,neutral,1
04/00569,I want him to know that we both...  Get the fuck out of my face.,Brow lower,Nan,work,negative,weak,disgust,2
04/00570,Im asking. For real. I dont want the job.,,,,,,,
04/00571,Then youre an even bigger  idiot than I thought you were.,,,,,,,
04/00572,Go. Before I get violent.,,,,,,,
04/00573,Peter?,,,,,,,
04/00574,Hello?,,,,,,,
04/00575,Hi. My name is Christina.  I work with your dad.,,,,,,,
04/00576,Hes not here.  Whered he go?,,,,,,,
04/00577,I dont know.  He said hed be back in a little while.,,,,,,,
04/00578,When was that?,,,,,,,
04/00579,When he dropped us home from school.,,,,,,,
04/00580,He left his phone here.,,,,,,,
04/00581,Are you Dads girlfriend?,,,,,,,
04/00582,o. No. I work for your dad.,,,,,,,
04/00583,Then why do you have  the keys to his apartment?,,,,,,,
04/00584,Will you make us PopTarts?,,,,,,,
04/00585,It was just sublime Claire.,,,,,,,
04/00586,Thank you.  I dont think Ill eat for a week.,,,,,,,
04/00587,Does that mean no room for dessert?,,,,,,,
04/00588,Id love to but none for me.,,,,,,,
04/00589,Why dont you and I head downstairs  for a little brandy and some cigars?,,,,,,,
04/00590,Cubans?,,,,,,,
04/00591,You dont think I smoke  anything legal do you?,,,,,,,
04/00592,Dessert for you?  No. No thanks.,,,,,,,
04/00593,But I will take a refill  of this Chardonnay though.,,,,,,,
04/00594,Of course. This is almost out.  Ill grab another.,,,,,,,
04/00595,I hate how they just hit you like that  with no warning.,,,,,,,
04/00596,You get night sweats too?,,,,,,,
04/00597,This is very new to me.,,,,,,,
04/00598,Does Frank know?,,,,,,,
04/00599,I havent... We havent... No.,,,,,,,
04/00600,Im sorry. We dont have to talk about this.,,,,,,,
04/00601,o. Its fine. Im just...,,,,,,,
04/00602,Its fine. I feel better now.,,,,,,,
04/00603,Could I have a little bit more?  Sure.,,,,,,,
04/00604,Just say when.  Charles is driving tonight so...,,,,,,,
04/00605,And when.,,,,,,,
04/00606,Cheers.  Cheers.,,,,,,,
04/00607,So you mentioned  when you invited me the CWl.,,,,,,,
04/00608,Youre having a gala  and launching some new...,,,,,,,
04/00609,Yes thats right.,,,,,,,
04/00610,We just brought on this  brilliant young woman,,,,,,,
04/00611,whos going to help us  expand our efforts overseas.,,,,,,,
04/00612,Claire I will save you the trouble.,,,,,,,
04/00613,Charles and I would be  delighted to contribute.,Outer brow raiser,Nan,social,positive,powerful,happy,1
04/00614,Well thats very generous ofyou Felicity.,Nan,Upper lip raiser &Lips Part,social,positive,powerful,happy,1
04/00615,Well you were such a darling  getting us tickets to the Jefferson Ball.,Outer brow raiser,Nan,social,positive,powerful,happy,1
04/00616,That was nothing.  lt wasnt nothing.,Nan,Upper lip raiser &Lips Part,social,positive,powerful,happy,1
04/00617,It was...,Upper lid raiser,Upper lip raiser &Lips Part,social,positive,powerful,happy,1
04/00618,People in this town dont go out of their way  to be nice to each other.,,,,,,,
04/00619,Fourteen years Charles and l  have been here and...,,,,,,,
04/00620,Anyway,,,,,,,
04/00621,Im grateful to have a friend.,,,,,,,
04/00622,How much do you need?,,,,,,,
04/00623,Christina what the fuck are you doing here?,,,,,,,
04/00624,Theyre sleeping.,,,,,,,
04/00625,Peter.,,,,,,,
04/00626,Hey Dad.  Hey kiddo.,,,,,,,
04/00627,Would you take your brother downstairs?,,,,,,,
04/00628,Ill be there in a second.  Okay. Bye Dad.,,,,,,,
04/00629,Bye.  Bye? Where they going?,Nan,Lip stretcher &Lips Part,daily,neutral,powerful,surprise,1
04/00630,Im taking them to their grandmothers.,Brow lower,Nan,daily,negative,weak,sad,2
04/00631,I was able to get ahold of  Madeleine and I told her...,,,,,,,
04/00632,Fuck. You didnt tell her?,,,,,,,
04/00633,o I didnt. But I should have.,,,,,,,
04/00634,I told her that you had to travel for work .,,,,,,,
04/00635,which is the last time I ever lie for you.,Upper lid raiser,Nan,daily,negative,powerful,sad,2
04/00636,Look...,Brow lower,Nan,daily,negative,weak,sad,2
04/00637,What happened Peter?,Lid tightener,NoseWrinkler & Lips Part,daily,negative,powerful,surprise,1
04/00638,Im sorry about the BRAC hearing.,Nan,Lower lip depressor &Lips Part,daily,negative,weak,sad,2
04/00639,Fuck the BRAC hearing.  What about your kids?,,,,,,,
04/00640,After I drop them off Im done.,,,,,,,
04/00641,I am no longer your girlfriend.  I no longer work for you.,,,,,,,
04/00642,o. Hey Christina...,,,,,,,
04/00643,I dont want to hear it Peter.  Theres no excuse this time.,,,,,,,
04/00644,I dont have much time Frank.  Ill make it short.,,,,,,,
04/00645,The President?  No. The speakership.,,,,,,,
04/00646,Davids making a play.,,,,,,,
04/00647,What?  He came to me for support.,,,,,,,
04/00648,My first thought was to tell you right away,,,,,,,
04/00649,but then my second thought  was to ignore my first thought,,,,,,,
04/00650,because we have the votes Bob.,,,,,,,
04/00651,If there had been a party revolt  I wouldve known about it.,Nan,Lip stretcher &Lips Part,work,neutral,powerful,neutral,1
04/00652,We dont need the whole party to revolt.  We need ...,Nan,Lower lip depressor &Lips Part,work,neutral,powerful,neutral,1
04/00653,Thirteen Democrats  plus the other side of the aisle.,Nan,Lower lip depressor &Lips Part,work,neutral,powerful,neutral,1
04/00654,Are you out of your mind?,Lid tightener,Nan,work,negative,powerful,surprise,1
04/00655,People have been asking me that a lot lately.  Im inclined to start saying yes.,Nan,Nan,work,negative,weak,neutral,2
04/00656,Who are they the ?,,,,,,,
04/00657,David and I are two Terry Womack .,,,,,,,
04/00658,and  members of the Black Caucus  make another .,Nan,Lip stretcher &Lips Part,work,neutral,powerful,neutral,1
04/00659,Is the President behind this?,Lid tightener,Nan,work,negative,weak,surprise,1
04/00660,o. He doesnt have a clue.,,,,,,,
04/00661,This was Davids plan executed by me.,,,,,,,
04/00662,But there is an out for you Bob.,,,,,,,
04/00663,I can sway Womack either way,,,,,,,
04/00664,as long as you make him  the next majority leader.,,,,,,,
04/00665,And...,,,,,,,
04/00666,The Education Bill.  Now were on the same page.,,,,,,,
04/00667,I cant do that. You know I cant.,Lid tightener,Lip stretcher &Lips Part,work,negative,weak,sad,2
04/00668,Youre the Speaker Bob.  You can do anything youd like.,Nan,Nan,work,neutral,powerful,neutral,1
04/00669,And I have to say appointing the first  AfricanAmerican majority leader,,,,,,,
04/00670,why that isnt a bad legacy to have.,,,,,,,
04/00671,Im sorry. I changed my mind.,,,,,,,
04/00672,I thought about it and...,,,,,,,
04/00673,Thinking about it was what  those two days were for.,,,,,,,
04/00674,And then I thought about it  some more and I realized l...,,,,,,,
04/00675,Jesus Christ youre fucking unbelievable.,,,,,,,
04/00676,Look Tom I appreciate the fact  that you took a chance on me but...,,,,,,,
04/00677,o I dont think you do.  I dont think you appreciate anything.,,,,,,,
04/00678,I think youre an ungrateful  selfentitled little...,Upper lid raiser,Lower lip depressor &Lips Part,work,negative,powerful,angry,1
04/00679,Little what?,Nan,Lip stretcher &Lips Part,work,negative,powerful,surprise,1
04/00680,Little what Tom? Say it.,,,,,,,
04/00681,Cunt. Youre a cunt.,,,,,,,
04/00682,What are you doing?,,,,,,,
04/00683,Dont you dare...,,,,,,,
04/00684,You dont even know what Im typing.,,,,,,,
04/00685,Get out Zoe.  Just a second. Im almost done.,Nan,Nan,work,neutral,weak,neutral,1
04/00686,Get out. Youre fired.,Outer brow raiser,Lower lip depressor &Lips Part,work,negative,powerful,angry,1
04/00687,Whatever you have to tell yourself Tom.,,,,,,,
04/00688,Get out!,,,,,,,
04/00689,So should I press send?,,,,,,,
04/00690,I think I should.,,,,,,,
04/00691,Call me whatever you want,,,,,,,
04/00692,but you should remember these days,,,,,,,
04/00693,when youre talking to one person  youre talking to a .,,,,,,,
04/00694,,,,,,,,
04/00695,Well youll say you  wanted to spend more time,,,,,,,
04/00696,focusing on your home district.,,,,,,,
04/00697,Youll say Womack is the  right man to fill your shoes.,,,,,,,
04/00698,You wont make waves.  You wont do interviews.,,,,,,,
04/00699,Youll suck it up and be a team player.,,,,,,,
04/00700,This was Franks idea.,,,,,,,
04/00701,I told you he was gonna  try to blame me on it.,,,,,,,
04/00702,Ask around. Talk to Womack.,,,,,,,
04/00703,I did. He said you came to him.,,,,,,,
04/00704,Hes fucking lying Bob! I would never...,,,,,,,
04/00705,Shut up David.,,,,,,,
04/00706,Do you understand how youre to behave  when we make the announcement?,,,,,,,
04/00707,And if I dont play along?,,,,,,,
04/00708,Then the DCCC will  pour everything its got,,,,,,,
04/00709,into your primary opponents  campaign next cycle.,,,,,,,
04/00710,Well cleave you from the herd  and watch you die in the wilderness.,,,,,,,
04/00711,Tell us now David.,,,,,,,
04/00712,If you think its best Robert.,Lid tightener,Lip puckerer,work,negative,weak,sad,2
04/00713,And just think he could have been a wolf.,Lid tightener,Lip puckerer,work,neutral,weak,neutral,2
04/00714,You made yourself available.,,,,,,,
04/00715,I quit. Fuck that place.,,,,,,,
04/00716,It was a prison. Im free now.,,,,,,,
04/00717,Congratulations.,Nan,Lip stretcher &Lips Part,social,positive,powerful,happy,2
04/00718,Where are you?,Nan,Lip stretcher &Lips Part,social,neutral,powerful,neutral,1
04/00719,ln a car.  So am l.,,,,,,,
04/00720,Where you headed?,,,,,,,
04/00721,Home.  So am l.,,,,,,,
04/00722,To your home or mine?,,,,,,,
04/00723,Is that an invitation?,Nan,Lip stretcher &Lips Part,social,neutral,powerful,surprise,1
04/00724,Its whatever you want it to be.,Nan,Lip stretcher &Lips Part,social,neutral,powerful,neutral,2
04/00725,You sound tipsy.  I am.,Nan,Nan,social,neutral,powerful,neutral,1
04/00726,I just spent the last two hours  drinking Long lsland lced Teas.,Nan,Lip stretcher &Lips Part,social,neutral,powerful,neutral,1
04/00727,Whats your address?,Nan,Lip stretcher &Lips Part,social,positive,powerful,surprise,1
04/00728,Do your parents know you live like this?,Nan,Nan,social,neutral,powerful,surprise,1
04/00729,o. They havent visited.,Nan,Nan,social,neutral,powerful,neutral,1
04/00730,Are you cared for?,Nan,Nan,social,neutral,powerful,surprise,1
04/00731,How do you mean?,Nan,Nan,social,neutral,weak,surprise,1
04/00732,Do you have a man who cares for you?,,,,,,,
04/00733,An older man.  No.,,,,,,,
04/00734,But youve been with older men before?,Nan,Nan,social,neutral,powerful,surprise,1
04/00735,Yes.,Nan,Nan,social,neutral,weak,neutral,2
04/00736,Then you know they hurt you,Nan,Nan,social,neutral,powerful,neutral,2
04/00737,and after they hurt you,,,,,,,
04/00738,they discard you.,Nan,Nan,social,neutral,powerful,neutral,2
04/00739,You cant hurt me.,Brow lower,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
04/00740,Take your heels off.,Brow lower,Nan,social,neutral,weak,neutral,1
05/00001,What do you think of Darren Jarvis?  At CBS?,,,,,,,
05/00002,He wants me to be a correspondent.,,,,,,,
05/00003,Its not worth your time.,,,,,,,
05/00004,What about Greer Fisher at MSNBC?,,,,,,,
05/00005,Stick to writing do TV on the side.  Youre more than a talking head.,,,,,,,
05/00006,How about Slugline?  Whats Slugline?,,,,,,,
05/00007,If I said Politico wanted to hire me  what would you say?,,,,,,,
05/00008,I would say that that piques my interest.,Inner brow raiser,Lip stretcher &Lips Part,social,positive,powerful,happy,2
05/00009,Six months from now Slugline will be  what Politico was a year and half ago.,Upper lid raiser,Lip stretcher &Lips Part,social,neutral,powerful,neutral,2
05/00010,Everyone at Politico reads it,,,,,,,
05/00011,because Sluglines breaking stories  before they are.,,,,,,,
05/00012,I wonder why Ive never heard of it.,,,,,,,
05/00013,Everyones a free agent.,,,,,,,
05/00014,And they write whatever they want  wherever they are.,,,,,,,
05/00015,Most people write from their phones.,,,,,,,
05/00016,Well if freedom and exposure  are what theyre offering,,,,,,,
05/00017,I would say that is a meeting worth taking.,,,,,,,
05/00018,This Hammerschmidt thing is blowing up.,,,,,,,
05/00019,I think he might get fired.,,,,,,,
05/00020,Theres got to be a thousand tweets here...,,,,,,,
05/00021,People defending me people trashing me.,,,,,,,
05/00022,Theres even a hashtag GoZoe.,,,,,,,
05/00023,Hey!,,,,,,,
05/00024,We mustnt leave any trails.  All of my contacts were in there.,,,,,,,
05/00025,Then its time for you  to get some new contacts.,,,,,,,
05/00026,Dont worry. Ill get you a phone.  Ill get you two in fact.,,,,,,,
05/00027,One for work and a burner for play.  Expect them this afternoon.,,,,,,,
